DBN,ATTN_DATE_YMD,ATTN_PCT,LOC_CODE,SCHOOL_NAME,Borough,DistrictCode
28Q620,20171122,89.24,Q620,THOMAS A. EDISON CAREER AND TECHNICAL ED,Q,28
28Q680,20171122,94.04,Q680,QUEENS GATEWAY TO HEALTH SCIENCES SECOND,Q,28
28Q686,20171122,86.6,Q686,QUEENS METROPOLITAN HIGH SCHOOL,Q,28
28Q687,20171122,98.72,Q687,QUEENS HIGH SCHOOL FOR THE SCIENCES AT Y,Q,28
28Q690,20171122,82.73,Q690,HIGH SCHOOL FOR LAW ENFORCEMENT AND PUBL,Q,28
28Q896,20171122,91.66,Q896,"YOUNG WOMEN S LEADERSHIP SCHOOL, QUEENS",Q,28
29Q015,20171122,86.46,Q015,P.S. 015 JACKIE ROBINSON,Q,29
29Q033,20171122,94.35,Q033,P.S. 033 EDWARD M. FUNK,Q,29
29Q034,20171122,90.08,Q034,P.S. 034 JOHN HARVARD,Q,29
29Q035,20171122,92.43,Q035,P.S. 035 NATHANIEL WOODHULL,Q,29
29Q036,20171122,85.96,Q036,P.S. 036 SAINT ALBANS SCHOOL,Q,29
29Q037,20171122,83.7,Q037,CYNTHIA JENKINS SCHOOL,Q,29
29Q038,20171122,-1,Q038,P.S. 038 ROSEDALE,Q,29
29Q052,20171122,83.15,Q052,P.S. 052 QUEENS,Q,29
29Q059,20171122,75.8,Q059,I.S. 059 SPRINGFIELD GARDENS,Q,29
29Q095,20171122,88.54,Q095,P.S. 095 EASTWOOD,Q,29
29Q109,20171122,92.34,Q109,JEAN NUZZI INTERMEDIATE SCHOOL,Q,29
29Q116,20171122,84.65,Q116,P.S. I.S. 116 WILLIAM C. HUGHLEY,Q,29
29Q118,20171122,88.41,Q118,P.S. 118 LORRAINE HANSBERRY,Q,29
29Q131,20171122,93.84,Q131,P.S. 131 ABIGAIL ADAMS,Q,29
29Q132,20171122,84.63,Q132,P.S. 132 RALPH BUNCHE,Q,29
29Q134,20171122,85.27,Q134,P.S. 134 HOLLIS,Q,29
29Q135,20171122,93.52,Q135,THE BELLAIRE SCHOOL,Q,29
29Q136,20171122,83.73,Q136,P.S. 136 ROY WILKINS,Q,29
29Q138,20171122,84.87,Q138,P.S. M.S. 138 SUNRISE,Q,29
29Q147,20171122,85.85,Q147,P.S. M.S. 147 RONALD MCNAIR,Q,29
29Q156,20171122,76.13,Q156,P.S. 156 LAURELTON,Q,29
29Q176,20171122,88.57,Q176,P.S. 176 CAMBRIA HEIGHTS,Q,29
29Q181,20171122,-1,Q181,P.S. 181 BROOKFIELD,Q,29
29Q192,20171122,93.11,Q192,I.S. 192 THE LINDEN,Q,29
29Q195,20171122,83.56,Q195,P.S. 195 WILLIAM HABERLE,Q,29
29Q208,20171122,93.8,Q208,P.S. I.S. 208,Q,29
29Q238,20171122,88.72,Q238,I.S. 238 SUSAN B. ANTHONY ACADEMY,Q,29
29Q243,20171122,79.19,Q243,INSTITUTE FOR HEALTH PROFESSIONS AT CAMB,Q,29
29Q248,20171122,67.91,Q248,QUEENS PREPARATORY ACADEMY,Q,29
29Q251,20171122,85.54,Q251,P.S. 251 QUEENS,Q,29
29Q259,20171122,86.62,Q259,PATHWAYS COLLEGE PREPARATORY SCHOOL: A C,Q,29
29Q265,20171122,64.92,Q265,EXCELSIOR PREPARATORY HIGH SCHOOL,Q,29
29Q268,20171122,93.49,Q268,P.S. I.S. 268,Q,29
29Q270,20171122,89.61,Q270,THE GORDON PARKS SCHOOL,Q,29
29Q272,20171122,72.63,Q272,GEORGE WASHINGTON CARVER HIGH SCHOOL FOR,Q,29
29Q283,20171122,69.42,Q283,PREPARATORY ACADEMY FOR WRITERS: A COLLE,Q,29
29Q289,20171122,87.62,Q289,QUEENS UNITED MIDDLE SCHOOL,Q,29
29Q295,20171122,92.9,Q295,P.S. I.S. 295,Q,29
29Q313,20171122,80.65,Q313,BENJAMIN FRANKLIN HIGH SCHOOL FOR FINANC,Q,29
29Q326,20171122,78.65,Q326,CAMBRIA HEIGHTS ACADEMY,Q,29
29Q327,20171122,67.59,Q327,EAGLE ACADEMY FOR YOUNG MEN III,Q,29
29Q355,20171122,80.76,Q355,COLLABORATIVE ARTS MIDDLE SCHOOL,Q,29
29Q356,20171122,77.92,Q356,COMMUNITY VOICES MIDDLE SCHOOL,Q,29
29Q360,20171122,90.75,Q360,P.S. 360,Q,29
29Q381,20171122,77.96,Q381,DISTRICT 29 PRE K CENTER,Q,29
29Q492,20171122,65.23,Q492,"MATHEMATICS, SCIENCE RESEARCH AND TECHNO",Q,29
29Q498,20171122,71.8,Q498,HUMANITIES ARTS MAGNET HIGH SCHOOL,Q,29
30Q002,20171122,92.99,Q002,P.S. 002 ALFRED ZIMBERG,Q,30
30Q010,20171122,92.22,Q010,I.S. 010 HORACE GREELEY,Q,30
30Q011,20171122,94.45,Q011,P.S. 011 KATHRYN PHELAN,Q,30
30Q017,20171122,90.1,Q017,P.S. 017 HENRY DAVID THOREAU,Q,30
30Q069,20171122,95.45,Q069,P.S. 069 JACKSON HEIGHTS,Q,30
30Q070,20171122,91.77,Q070,P.S. 070,Q,30
30Q076,20171122,87.41,Q076,P.S. 076 WILLIAM HALLET,Q,30
30Q078,20171122,85.77,Q078,P.S. I.S. 78Q,Q,30
30Q084,20171122,88.32,Q084,P.S. 084 STEINWAY,Q,30
30Q085,20171122,89.48,Q085,P.S. 085 JUDGE CHARLES VALLONE,Q,30
30Q092,20171122,96.02,Q092,P.S. 092 HARRY T. STEWART SR.,Q,30
30Q111,20171122,74.84,Q111,P.S. 111 JACOB BLACKWELL,Q,30
30Q112,20171122,88.95,Q112,P.S. 112 DUTCH KILLS,Q,30
30Q122,20171122,92.5,Q122,P.S. 122 MAMIE FAY,Q,30
30Q126,20171122,87.8,Q126,ALBERT SHANKER SCHOOL FOR VISUAL AND PER,Q,30
30Q127,20171122,92.08,Q127,P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL,Q,30
30Q141,20171122,95.75,Q141,I.S. 141 THE STEINWAY,Q,30
30Q145,20171122,95.33,Q145,I.S. 145 JOSEPH PULITZER,Q,30
30Q148,20171122,94.67,Q148,P.S. 148 QUEENS,Q,30
30Q149,20171122,93.71,Q149,P.S. 149 CHRISTA MCAULIFFE,Q,30
30Q150,20171122,94.47,Q150,P.S. 150 QUEENS,Q,30
30Q151,20171122,85.41,Q151,P.S. 151 MARY D. CARTER,Q,30
30Q152,20171122,96.55,Q152,P.S. 152 GWENDOLINE N. ALLEYNE SCHOOL,Q,30
30Q166,20171122,93.03,Q166,P.S. 166 HENRY GRADSTEIN,Q,30
30Q171,20171122,86.87,Q171,P.S. 171 PETER G. VAN ALST,Q,30
30Q204,20171122,89,Q204,I.S. 204 OLIVER W. HOLMES,Q,30
30Q212,20171122,94.27,Q212,P.S. 212,Q,30
30Q222,20171122,88.57,Q222,P.S. Q222 FIRE FIGHTER CHRISTOPHER A.,Q,30
30Q227,20171122,95.45,Q227,I.S. 227 LOUIS ARMSTRONG,Q,30
30Q228,20171122,92.94,Q228,P.S. 228 EARLY CHILDHOOD MAGNET SCHOOL O,Q,30
30Q230,20171122,95.83,Q230,I.S. 230,Q,30
30Q234,20171122,92.67,Q234,P.S. 234,Q,30
30Q235,20171122,92.23,Q235,ACADEMY FOR NEW AMERICANS,Q,30
30Q258,20171122,88.25,Q258,ENERGY TECH HIGH SCHOOL,Q,30
30Q280,20171122,94.29,Q280,P.S. 280,Q,30
30Q286,20171122,95.58,Q286,"YOUNG WOMEN S LEADERSHIP SCHOOL, ASTORIA",Q,30
30Q291,20171122,89.26,Q291,HUNTERS POINT COMMUNITY MIDDLE SCHOOL,Q,30
30Q300,20171122,92.12,Q300,THE 30TH AVENUE SCHOOL G T CITYWIDE,Q,30
30Q301,20171122,90.98,Q301,ACADEMY FOR CAREERS IN TELEVISION AND FI,Q,30
30Q329,20171122,91.73,Q329,EAST ELMHURST COMMUNITY SCHOOL,Q,30
30Q361,20171122,88.07,Q361,THE WOODSIDE COMMUNITY SCHOOL,Q,30
30Q389,20171122,81.3,Q389,DISTRICT 30 PRE K CENTER,Q,30
30Q445,20171122,74.37,Q445,WILLIAM CULLEN BRYANT HIGH SCHOOL,Q,30
30Q450,20171122,70.94,Q450,LONG ISLAND CITY HIGH SCHOOL,Q,30
30Q501,20171122,89.85,Q501,FRANK SINATRA SCHOOL OF THE ARTS HIGH SC,Q,30
30Q502,20171122,81.22,Q502,INFORMATION TECHNOLOGY HIGH SCHOOL,Q,30
30Q555,20171122,88.24,Q555,NEWCOMERS HIGH SCHOOL,Q,30
30Q575,20171122,89.57,Q575,ACADEMY OF AMERICAN STUDIES,Q,30
30Q580,20171122,95.47,Q580,BACCALAUREATE SCHOOL FOR GLOBAL EDUCATIO,Q,30
31R001,20171122,89.2,R001,P.S. 001 TOTTENVILLE,R,31
31R002,20171122,89.23,R002,I.S. R002 GEORGE L. EGBERT,R,31
31R003,20171122,92.63,R003,P.S. 003 THE MARGARET GIOIOSA SCHOOL,R,31
31R004,20171122,92.59,R004,P.S. 004 MAURICE WOLLIN,R,31
31R005,20171122,96.34,R005,P.S. 005 HUGUENOT,R,31
31R006,20171122,92.18,R006,P.S. 6 CORPORAL ALLAN F. KIVLEHAN SCHOOL,R,31
31R007,20171122,92.08,R007,I.S. 007 ELIAS BERNSTEIN,R,31
31R008,20171122,91.86,R008,P.S. 8 SHIRLEE SOLOMON,R,31
31R009,20171122,94.98,R009,NAPLES STREET ELEMENTARY SCHOOL,R,31
31R010,20171122,89.94,R010,FORT HILL COLLABORATIVE ELEMENTARY SCHOO,R,31
31R011,20171122,90.22,R011,P.S. 11 THOMAS DONGAN SCHOOL,R,31
31R013,20171122,91.6,R013,P.S. 013 M. L. LINDEMEYER,R,31
31R016,20171122,84.55,R016,P.S. 016 JOHN J. DRISCOLL,R,31
31R018,20171122,88.33,R018,P.S. 018 JOHN G. WHITTIER,R,31
31R019,20171122,88.36,R019,P.S. 019 THE CURTIS SCHOOL,R,31
31R020,20171122,92.64,R020,P.S. 020 PORT RICHMOND,R,31
31R021,20171122,89.34,R021,P.S. 21 MARGARET EMERY ELM PARK,R,31
31R022,20171122,87.91,R022,P.S. 022 GRANITEVILLE,R,31
31R023,20171122,91.66,R023,P.S. 023 RICHMONDTOWN,R,31
31R024,20171122,91.21,R024,I.S. 024 MYRA S. BARNES,R,31
31R026,20171122,91.6,R026,P.S. 026 THE CARTERET SCHOOL,R,31
31R027,20171122,87.77,R027,I.S. 027 ANNING S. PRALL,R,31
31R028,20171122,77.47,R028,THE EAGLE ACADEMY FOR YOUNG MEN OF STATE,R,31
31R029,20171122,91.95,R029,P.S. 029 BARDWELL,R,31
31R030,20171122,92.06,R030,P.S. 030 WESTERLEIGH,R,31
31R031,20171122,88.52,R031,P.S. 031 WILLIAM T. DAVIS,R,31
31R032,20171122,93.33,R032,P.S. 032 THE GIFFORD SCHOOL,R,31
31R034,20171122,88.04,R034,I.S. 034 TOTTENVILLE,R,31
31R035,20171122,93.95,R035,P.S. 35 THE CLOVE VALLEY SCHOOL,R,31
31R036,20171122,93.68,R036,P.S. 036 J. C. DRUMGOOLE,R,31
31R038,20171122,90.4,R038,P.S. 038 GEORGE CROMWELL,R,31
31R039,20171122,91.57,R039,P.S. 39 FRANCIS J. MURPHY JR.,R,31
31R041,20171122,91.86,R041,THE STEPHANIE A. VIERNO SCHOOL,R,31
31R042,20171122,92.85,R042,P.S. 042 ELTINGVILLE,R,31
31R044,20171122,79.68,R044,P.S. 044 THOMAS C. BROWN,R,31
31R045,20171122,90.02,R045,P.S. 045 JOHN TYLER,R,31
31R046,20171122,87.08,R046,P.S. 046 ALBERT V. MANISCALCO,R,31
31R047,20171122,92.94,R047,CSI HIGH SCHOOL FOR INTERNATIONAL STUDIE,R,31
31R048,20171122,93.56,R048,P.S. 048 WILLIAM G. WILCOX,R,31
31R049,20171122,81.62,R049,I.S. 49 BERTA A. DREYFUS,R,31
31R050,20171122,93.01,R050,P.S. 050 FRANK HANKINSON,R,31
31R051,20171122,86.25,R051,I.S. 051 EDWIN MARKHAM,R,31
31R052,20171122,92.42,R052,P.S. 052 JOHN C. THOMPSON,R,31
31R053,20171122,94.01,R053,THE BARBARA ESSELBORN SCHOOL,R,31
31R054,20171122,92.53,R054,P.S. 054 CHARLES W. LENG,R,31
31R055,20171122,92.69,R055,P.S. 055 HENRY M. BOEHM,R,31
31R056,20171122,93.36,R056,P.S. 56 THE LOUIS DESARIO SCHOOL,R,31
31R057,20171122,86.93,R057,P.S. 057 HUBERT H. HUMPHREY,R,31
31R058,20171122,90.57,R058,SPACE SHUTTLE COLUMBIA SCHOOL,R,31
31R059,20171122,89.53,R059,THE HARBOR VIEW SCHOOL,R,31
31R060,20171122,92.63,R060,P.S. 060 ALICE AUSTEN,R,31
31R061,20171122,83.26,R061,I.S. 061 WILLIAM A MORRIS,R,31
31R062,20171122,97.63,R062,THE KATHLEEN GRIMM SCHOOL FOR LEADERSHIP,R,31
31R063,20171122,92.37,R063,MARSH AVENUE SCHOOL FOR EXPEDITIONARY LE,R,31
31R064,20171122,87.01,R064,GAYNOR MCCOWN EXPEDITIONARY LEARNING SCH,R,31
31R065,20171122,92.99,R065,P.S. 65 THE ACADEMY OF INNOVATIVE LEARNI,R,31
31R066,20171122,92,R066,THE RICHMOND PRE K CENTER,R,31
31R068,20171122,87.58,R068,PORT RICHMOND SCHOOL FOR VISIONARY LEARN,R,31
31R069,20171122,92.29,R069,P.S. 069 DANIEL D. TOMPKINS,R,31
31R072,20171122,91.39,R072,I.S. 072 ROCCO LAURIE,R,31
31R074,20171122,82.48,R074,P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL,R,31
31R075,20171122,93.43,R075,I.S. 075 FRANK D. PAULO,R,31
31R078,20171122,86.17,R078,P.S. 78,R,31
31R080,20171122,88.38,R080,THE MICHAEL J. PETRIDES SCHOOL,R,31
31R440,20171122,73.52,R440,NEW DORP HIGH SCHOOL,R,31
31R445,20171122,74.36,R445,PORT RICHMOND HIGH SCHOOL,R,31
31R450,20171122,73.35,R450,CURTIS HIGH SCHOOL,R,31
31R455,20171122,85.32,R455,TOTTENVILLE HIGH SCHOOL,R,31
31R460,20171122,81.25,R460,SUSAN E. WAGNER HIGH SCHOOL,R,31
31R470,20171122,43.5,R470,CONCORD HIGH SCHOOL,R,31
31R600,20171122,71.41,R600,RALPH R. MCKEE CAREER AND TECHNICAL EDUC,R,31
31R605,20171122,96.28,R605,STATEN ISLAND TECHNICAL HIGH SCHOOL,R,31
31R861,20171122,91.62,R861,STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP,R,31
32K045,20171122,87.97,K045,P.S. I.S. 045 HORACE E. GREENE,K,32
32K075,20171122,87.5,K075,P.S. 075 MAYDA CORTIELLA,K,32
32K086,20171122,94.31,K086,P.S. 086 THE IRVINGTON,K,32
32K106,20171122,94.31,K106,P.S. 106 EDWARD EVERETT HALE,K,32
32K116,20171122,89.16,K116,P.S. 116 ELIZABETH L FARRELL,K,32
32K123,20171122,92.8,K123,P.S. 123 SUYDAM,K,32
32K145,20171122,94.09,K145,P.S. 145 ANDREW JACKSON,K,32
32K151,20171122,90.75,K151,P.S. 151 LYNDON B. JOHNSON,K,32
32K162,20171122,85.95,K162,J.H.S. 162 THE WILLOUGHBY,K,32
32K168,20171122,83.08,K168,THE BROOKLYN SCHOOL FOR MATH AND RESEARC,K,32
32K274,20171122,88.8,K274,P.S. 274 KOSCIUSKO,K,32
32K291,20171122,86.52,K291,J.H.S. 291 ROLAND HAYES,K,32
32K299,20171122,84.23,K299,P.S. 299 THOMAS WARREN FIELD,K,32
32K347,20171122,89.67,K347,I.S. 347 SCHOOL OF HUMANITIES,K,32
32K349,20171122,92.2,K349,"I.S. 349 MATH, SCIENCE TECH.",K,32
32K376,20171122,91.93,K376,P.S. 376,K,32
32K377,20171122,83.91,K377,P.S. 377 ALEJANDRINA B. DE GAUTIER,K,32
32K383,20171122,93.08,K383,J.H.S. 383 PHILIPPA SCHUYLER,K,32
32K384,20171122,84.7,K384,P.S. I.S. 384 FRANCES E. CARTER,K,32
32K403,20171122,72.26,K403,ACADEMY FOR ENVIRONMENTAL LEADERSHIP,K,32
32K545,20171122,83.87,K545,EBC HIGH SCHOOL FOR PUBLIC SERVICE BUS,K,32
32K549,20171122,65.94,K549,THE BROOKLYN SCHOOL FOR SOCIAL JUSTICE,K,32
32K552,20171122,84.92,K552,THE ACADEMY OF URBAN PLANNING AND ENGINE,K,32
32K554,20171122,93.56,K554,ALL CITY LEADERSHIP SECONDARY SCHOOL,K,32
32K556,20171122,73.28,K556,BUSHWICK LEADERS HIGH SCHOOL FOR ACADEMI,K,32
32K562,20171122,94.16,K562,EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLOR,K,32
32K564,20171122,41.53,K564,BUSHWICK COMMUNITY HIGH SCHOOL,K,32
75K004,20171122,80.31,K004,P.S. K004,K,75
75K036,20171122,77.66,K036,P.S. 36,K,75
75K053,20171122,81.7,K053,P.S. K053,K,75
75K077,20171122,88.77,K077,P.S. K077,K,75
75K140,20171122,78.47,K140,P.S. K140,K,75
75K141,20171122,78.91,K141,P.S. K141,K,75
75K231,20171122,88.6,K231,P.S. K231,K,75
75K368,20171122,71.61,K368,P.S. 368,K,75
75K369,20171122,79.71,K369,P.S. K369 COY L. COX SCHOOL,K,75
75K370,20171122,89.37,K370,P.S. 370,K,75
75K371,20171122,64.42,K371,P.S. 371 LILLIAN L. RASHKIS,K,75
75K372,20171122,87.9,K372,P.S. 372 THE CHILDREN S SCHOOL,K,75
75K373,20171122,77.01,K373,P.S. 373 BROOKLYN TRANSITION CENTER,K,75
75K396,20171122,79.17,K396,P.S. K396,K,75
75K721,20171122,78.78,K721,P.S. K721 BROOKLYN OCCUPATIONAL TRAINI,K,75
75K753,20171122,-1,K753,P.S. K753 SCHOOL FOR CAREER DEVELOPMEN,K,75
75K771,20171122,84.19,K771,P.S. K771,K,75
75K811,20171122,78.24,K811,P.S. K811 CONNIE LEKAS SCHOOL,K,75
75M035,20171122,58.95,M035,P.S. 035,M,75
75M079,20171122,73.52,M079,P.S. M079 HORAN SCHOOL,M,75
75M094,20171122,80.29,M094,P.S. M094,M,75
75M138,20171122,-1,M138,P.S. 138,M,75
75M169,20171122,78.83,M169,P.S. M169 ROBERT F. KENNEDY,M,75
75M226,20171122,85.81,M226,P.S. M226,M,75
75M721,20171122,77.45,M721,P.S. M721 MANHATTAN OCCUPATIONAL TRAIN,M,75
75M751,20171122,58.62,M751,MANHATTAN SCHOOL FOR CAREER DEVELOPMENT,M,75
75M811,20171122,81.64,M811,P.S. M811 MICKEY MANTLE SCHOOL,M,75
75Q004,20171122,86.29,Q004,P.S. Q004,Q,75
75Q009,20171122,80.91,Q009,P.S. 009,Q,75
75Q023,20171122,77.64,Q023,P.S. Q023 QUEENS CHILDREN CENTER,Q,75
75Q075,20171122,84.21,Q075,ROBERT E. PEARY SCHOOL,Q,75
75Q177,20171122,86.69,Q177,P.S. Q177,Q,75
75Q224,20171122,85.99,Q224,P.S. Q224,Q,75
75Q233,20171122,78.71,Q233,P.S. Q233,Q,75
75Q255,20171122,89.34,Q255,P.S. Q255,Q,75
75Q256,20171122,72.49,Q256,P.S. Q256,O,75
75Q277,20171122,86.91,Q277,THE RIVERVIEW SCHOOL,Q,75
75Q721,20171122,80.4,Q721,JOHN F. KENNEDY JR. SCHOOL,Q,75
75Q752,20171122,64.51,Q752,QUEENS TRANSITION CENTER,Q,75
75Q811,20171122,85.54,Q811,P.S. Q811,Q,75
75Q993,20171122,86.51,Q993,P.S. Q993,Q,75
75R025,20171122,71.14,R025,SOUTH RICHMOND HIGH SCHOOL I.S. P.S. 25,R,75
75R037,20171122,87.27,R037,P.S. R037,R,75
75R373,20171122,86.44,R373,P.S. R373,R,75
75R721,20171122,81.91,R721,THE RICHARD H. HUNGERFORD SCHOOL,R,75
75X010,20171122,82.04,X010,P.S. X010,X,75
75X012,20171122,75.74,X012,P.S. X012 LEWIS AND CLARK SCHOOL,X,75
75X017,20171122,83.48,X017,P.S. X017,X,75
75X168,20171122,79.25,X168,P.S. 168,X,75
75X176,20171122,86.53,X176,P.S. X176,X,75
75X186,20171122,76.18,X186,P186X WALTER J. DAMROSCH SCHOOL,X,75
75X188,20171122,80.63,X188,P.S. X188,X,75
75X352,20171122,82.12,X352,THE VIDA BOGART SCHOOL FOR ALL CHILDREN,X,75
75X469,20171122,78.77,X469,P469X THE BRONX SCHOOL FOR CONTINUOUS,X,75
75X721,20171122,77.06,X721,P.S. X721 STEPHEN MCSWEENEY SCHOOL,X,75
75X723,20171122,76.11,X723,P.S. 723,X,75
75X754,20171122,49.19,X754,J. M. RAPPORT SCHOOL CAREER DEVELOPMENT,X,75
75X811,20171122,79.32,X811,P.S. X811,X,75
TOTAL,20171122,85.69,,CITYWIDE TOTAL FOR TODAY,,
